prolific_id,session_id,session_index,block_index,teacher,transfer,game_sequence,condition_count,condition_id,game_type,position,reward,game_total_reward
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,10,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,5,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,4,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,2,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,5,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,7,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,9,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,10,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,10,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,10,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,6,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,3,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,7,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,5,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,0,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,11,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,10,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,11,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,1,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,1,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,1,1,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,10,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,1,0,11
0,LXIxgpAO,0,0,expert,True,play-watch-indicate-play,0,0,play,5,0,11
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,2,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,5,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,6,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,5,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,1,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,10,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,7,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,4,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,1,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,8,0,14
0,LXIxgpAO,0,1,expert,True,play-watch-indicate-play,0,0,watch,7,0,14
0,LXIxgpAO,0,2,expert,True,play-watch-indicate-play,0,0,indicate,7,0,0
0,LXIxgpAO,0,2,expert,True,play-watch-indicate-play,0,0,indicate,7,0,0
0,LXIxgpAO,0,2,expert,True,play-watch-indicate-play,0,0,indicate,7,0,0
0,LXIxgpAO,0,2,expert,True,play-watch-indicate-play,0,0,indicate,7,0,0
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,6,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,5,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,2,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,1,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,10,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,8,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,0,14
0,LXIxgpAO,0,3,expert,True,play-watch-indicate-play,0,0,play,7,1,14
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,6,1,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,3,1,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,7,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,1,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,6,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,11,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,9,1,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,2,1,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,5,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,4,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,2,1,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,9,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,6,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,10,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,0,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,2,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,3,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,3,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,10,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,8,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,8,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,7,1,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,8,0,6
0,zFULArhG,1,0,expert,True,play-play-indicate-play,0,2,play,6,0,6
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,9,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,11,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,3,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,8,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,7,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,11,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,7,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,1,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,9,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,6,0,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,3,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,1,expert,True,play-play-indicate-play,0,2,play,2,1,14
0,zFULArhG,1,2,expert,True,play-play-indicate-play,0,2,indicate,3,0,0
0,zFULArhG,1,2,expert,True,play-play-indicate-play,0,2,indicate,3,0,0
0,zFULArhG,1,2,expert,True,play-play-indicate-play,0,2,indicate,3,0,0
0,zFULArhG,1,2,expert,True,play-play-indicate-play,0,2,indicate,3,0,0
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,5,0,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,10,0,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,2,0,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,11,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,0,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,0,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,0,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,6,0,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,1,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,0,15
0,zFULArhG,1,3,expert,True,play-play-indicate-play,0,2,play,3,0,15
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,4,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,9,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,6,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,1,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,0,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,9,1,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,2,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,8,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,3,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,11,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,4,1,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,3,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,10,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,0,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,4,1,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,4,1,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,5,1,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,4,1,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,9,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,5,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,4,1,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,4,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,5,0,8
0,N21tedVS,3,0,novice,True,play-watch-indicate-play,0,4,play,4,1,8
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,7,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,2,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,11,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,0,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,5,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,2,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,8,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,0,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,1,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,4,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,4,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,9,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,8,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,11,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,10,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,1,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,4,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,3,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,9,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,9,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,5,0,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,11,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,9,1,9
0,N21tedVS,3,1,novice,True,play-watch-indicate-play,0,4,watch,6,0,9
0,N21tedVS,3,2,novice,True,play-watch-indicate-play,0,4,indicate,1,0,0
0,N21tedVS,3,2,novice,True,play-watch-indicate-play,0,4,indicate,1,0,0
0,N21tedVS,3,2,novice,True,play-watch-indicate-play,0,4,indicate,1,0,0
0,N21tedVS,3,2,novice,True,play-watch-indicate-play,0,4,indicate,1,0,0
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,1,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,4,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,1,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,5,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,2,1,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,7,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,5,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,4,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,1,1,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,1,1,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,4,1,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,0,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,3,1,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,7,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,11,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,1,1,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,10,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,8,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,4,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,2,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,4,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,10,0,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,1,1,7
0,N21tedVS,3,3,novice,True,play-watch-indicate-play,0,4,play,1,0,7
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,10,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,1,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,6,1,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,2,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,5,1,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,3,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,6,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,4,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,8,1,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,8,1,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,8,1,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,11,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,8,1,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,5,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,8,1,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,0,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,9,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,8,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,11,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,5,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,2,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,7,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,10,0,8
0,Zfv8gXhJ,4,0,novice,True,play-play-indicate-play,0,6,play,8,1,8
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,4,0,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,11,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,0,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,0,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,9,0,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,0,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,8,1,18
0,Zfv8gXhJ,4,1,novice,True,play-play-indicate-play,0,6,play,1,0,18
0,Zfv8gXhJ,4,2,novice,True,play-play-indicate-play,0,6,indicate,6,0,0
0,Zfv8gXhJ,4,2,novice,True,play-play-indicate-play,0,6,indicate,6,0,0
0,Zfv8gXhJ,4,2,novice,True,play-play-indicate-play,0,6,indicate,6,0,0
0,Zfv8gXhJ,4,2,novice,True,play-play-indicate-play,0,6,indicate,6,0,0
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,10,0,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,0,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,0,0,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,0,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,9,0,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,0,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,7,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,7,0,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,Zfv8gXhJ,4,3,novice,True,play-play-indicate-play,0,6,play,6,1,17
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,3,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,11,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,8,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,5,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,10,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,3,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,7,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,9,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,9,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,0,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,9,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,9,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,6,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,1,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,2,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,6,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,9,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,9,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,9,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,3,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,2,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,3,0,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,10,1,9
0,3kfT7Smp,8,0,no teacher,True,play-play-play,0,8,play,6,0,9
0,3kfT7Smp,8,1,no teacher,True,play-play-play,0,8,play,9,1,13
0,3kfT7Smp,8,1,no teacher,True,play-play-play,0,8,play,4,0,13
0,3kfT7Smp,8,1,no teacher,True,play-play-play,0,8,play,9,0,13
